match_id,team,is_hsv,frame,simple_sync
DFL-MAT-J041V5,1,False,122622,0.6
DFL-MAT-J041V5,1,False,178047,1.0
DFL-MAT-J041V5,1,False,42900,0.6
DFL-MAT-J041V5,1,False,173797,0.7
DFL-MAT-J041V5,1,False,138622,0.6
DFL-MAT-J041V5,1,False,157422,0.5
DFL-MAT-J041V5,1,False,38450,0.9
DFL-MAT-J041V5,1,False,20025,0.7
DFL-MAT-J041V5,1,False,51225,0.7
DFL-MAT-J041V5,1,False,157497,1.0
DFL-MAT-J041V5,1,False,128322,0.9
DFL-MAT-J041V5,1,False,164647,0.6
DFL-MAT-J041V5,1,False,70925,0.5
DFL-MAT-J041V5,1,False,151722,0.6
DFL-MAT-J041V5,1,False,70550,0.7
DFL-MAT-J041V5,1,False,29675,0.6
DFL-MAT-J041V5,1,False,158747,0.6
DFL-MAT-J041V5,1,False,11550,1.0
DFL-MAT-J041V5,1,False,33000,0.7
DFL-MAT-J041V5,1,False,178122,1.0
DFL-MAT-J041V5,1,False,143022,0.7
DFL-MAT-J041V5,1,False,17925,0.7
DFL-MAT-J041V5,1,False,131897,0.9
DFL-MAT-J041V5,1,False,19625,1.0
DFL-MAT-J041V5,1,False,146572,0.5
DFL-MAT-J041V5,1,False,132022,0.8
DFL-MAT-J041V5,1,False,109947,0.8
DFL-MAT-J041V5,1,False,38375,1.0
DFL-MAT-J041V5,1,False,146447,0.7
DFL-MAT-J041V5,1,False,31300,1.0
DFL-MAT-J041V5,1,False,52225,0.8
DFL-MAT-J041V5,1,False,125897,0.9
DFL-MAT-J041V5,1,False,167672,0.6
DFL-MAT-J041V5,1,False,45500,1.0
DFL-MAT-J041V5,1,False,174372,0.9
DFL-MAT-J041V5,1,False,45975,0.7
DFL-MAT-J041V5,1,False,32225,0.6
DFL-MAT-J041V5,1,False,151447,0.6
DFL-MAT-J041V5,1,False,110947,0.9
DFL-MAT-J041V5,1,False,19775,0.8
DFL-MAT-J041V5,1,False,42500,0.9
DFL-MAT-J041V5,1,False,117322,0.5
DFL-MAT-J041V5,1,False,52200,0.8
DFL-MAT-J041V5,1,False,172922,0.8
DFL-MAT-J041V5,1,False,154847,0.9
DFL-MAT-J041V5,1,False,157522,1.0
DFL-MAT-J041V5,1,False,108822,1.0
DFL-MAT-J041V5,1,False,10925,1.0
DFL-MAT-J041V5,1,False,142822,0.9
DFL-MAT-J041V5,1,False,36925,0.8
DFL-MAT-J041V5,1,False,151797,0.8
DFL-MAT-J041V5,1,False,11650,1.0
DFL-MAT-J041V5,1,False,146622,0.5
DFL-MAT-J041V5,1,False,32650,0.9
DFL-MAT-J041V5,1,False,70225,0.6
DFL-MAT-J041V5,1,False,139222,0.5
DFL-MAT-J041V5,1,False,136272,0.8
DFL-MAT-J041VB,0,False,63275,0.6
DFL-MAT-J041VB,0,False,146689,0.5
DFL-MAT-J041VB,0,False,123039,0.8
DFL-MAT-J041VB,0,False,128164,0.7
DFL-MAT-J041VB,0,False,70525,0.6
DFL-MAT-J041VB,0,False,120039,0.6
DFL-MAT-J041VB,0,False,127689,0.8
DFL-MAT-J041VB,0,False,34800,0.6
DFL-MAT-J041VB,0,False,118714,0.7
DFL-MAT-J041VB,0,False,13750,1.0
DFL-MAT-J041VB,0,False,146889,0.7
DFL-MAT-J041VB,0,False,78250,1.0
DFL-MAT-J041VB,0,False,112814,0.5
DFL-MAT-J041VB,0,False,124289,0.6
DFL-MAT-J041VB,0,False,110564,0.5
DFL-MAT-J041VB,0,False,158039,1.0
DFL-MAT-J041VB,0,False,47725,0.9
DFL-MAT-J041VB,0,False,80400,0.7
DFL-MAT-J041VB,0,False,57100,0.7
DFL-MAT-J041VB,0,False,120389,0.7
DFL-MAT-J041VB,0,False,43500,0.9
DFL-MAT-J041VB,0,False,46900,0.7
DFL-MAT-J041VB,0,False,154014,0.6
DFL-MAT-J041VB,0,False,170164,0.6
DFL-MAT-J041VB,0,False,63200,0.8
DFL-MAT-J041VB,0,False,28950,1.0
DFL-MAT-J041VB,0,False,77450,0.9
DFL-MAT-J041VB,0,False,79275,1.0
