time_block,TPR,game_state
30-45,0.3080936998401556,level
30-45,0.2861072392651102,level
30-45,0.3137178789169587,level
30-45,0.3178288948329691,level
30-45,0.2902933138654928,level
30-45,0.2890297788678486,level
30-45,0.3104166182975363,level
30-45,0.3116232299184966,level
30-45,0.2698130301885544,level
30-45,0.2711883614806142,level
30-45,0.3843064667953864,level
30-45,0.2990655889408647,level
30-45,0.3390171509003045,level
30-45,0.3214355811098294,level
30-45,0.3256361685711624,level
30-45,0.2914919602684858,level
30-45,0.3335313866537703,level
30-45,0.2854506072880995,level
30-45,0.3593888110588014,level
30-45,0.3641271111431955,level
30-45,0.3849457953337267,level
30-45,0.4571647865726672,level
30-45,0.4390772052060993,level
30-45,0.3241942013431843,level
30-45,0.4381712229473235,level
30-45,0.4617347565552586,level
30-45,0.4784837513982637,level
30-45,0.3359123619738111,level
30-45,0.345073605688333,level
30-45,0.311002630655141,level
30-45,0.2323359245040604,level
30-45,0.2918384472213005,level
30-45,0.258771648948926,level
30-45,0.5071094373581573,level
30-45,0.396923743165164,level
30-45,0.3753691524918092,level
30-45,0.2671769143126888,level
30-45,0.3344042807836288,level
30-45,0.3178357722423772,level
30-45,0.2906605728745529,level
30-45,0.5881396124919933,level
30-45,0.2806451410625344,level
30-45,0.2830095015372963,level
30-45,0.2892139602557124,level
30-45,0.3245450990785096,level
30-45,0.3202951428902023,level
30-45,0.3107409770884995,level
30-45,0.3423253902281059,level
30-45,0.280012062813793,level
30-45,0.3326248457471435,level
30-45,0.2580144271974561,level
30-45,0.3206379491779396,level
30-45,0.6792719520819567,level
30-45,0.2774735462370165,level
30-45,0.2956365408131942,level
30-45,0.5381450149494775,level
30-45,0.43275822863244,level
30-45,0.3868129968350001,level
30-45,0.3238825607613039,level
30-45,0.4071845235992868,level
30-45,0.4207377710088829,level
30-45,0.3681645454487418,level
30-45,0.4090740977096873,level
30-45,0.3983576572709036,level
30-45,0.2814531878535874,level
30-45,0.3555041998497561,level
30-45,0.5064667584469309,level
30-45,0.4209883987010209,level
30-45,0.4105915229580499,level
30-45,0.4905983416169321,level
30-45,0.5291337422392641,level
30-45,0.4221643057551879,level
30-45,0.6738610256124848,level
30-45,0.5941133184466283,level
30-45,0.5902173502527549,level
30-45,0.6763213731158336,level
30-45,0.7115605162095384,level
30-45,0.6988621537038436,level
30-45,0.4872452293190928,level
30-45,0.4694097244779373,level
30-45,0.5144683133774857,level
30-45,0.4840363881682311,level
30-45,0.2963818744099875,level
30-45,0.4212410883209396,level
30-45,0.2446447804305385,level
30-45,0.2654741429416339,level
30-45,0.3167904742221816,level
30-45,0.3242404553964275,level
30-45,0.3051010568414542,level
30-45,0.299935533538316,level
30-45,0.2973330215000215,level
30-45,0.3100241071370918,level
30-45,0.2830370971178204,level
30-45,0.3664925253120028,level
30-45,0.2880574744509004,level
30-45,0.3586623448802465,level
30-45,0.3474207990059333,level
30-45,0.354532676535439,level
30-45,0.303268564746821,level
30-45,0.3451598980225633,level
30-45,0.3424086473568228,level
30-45,0.3292464412249728,level
30-45,0.33659738838377,level
30-45,0.3078984152305237,level
30-45,0.3245794901107952,level
30-45,0.3484264282070046,level
30-45,0.357961062930284,level
30-45,0.3187660179907629,level
30-45,0.3985711382388506,level
30-45,0.272691519449398,level
30-45,0.2769247931112242,level
30-45,0.3321918819637933,level
30-45,0.3285110390391271,level
30-45,0.3412183332539001,level
30-45,0.2716046255996526,level
30-45,0.3567825166248297,level
30-45,0.3609401075472674,level
30-45,0.3141929614458433,level
30-45,0.349669290063793,level
30-45,0.4022458740043438,level
30-45,0.4044769305599999,level
30-45,0.416086400340221,level
30-45,0.4007375722648322,level
30-45,0.3544464368480065,level
30-45,0.3693557740405636,level
30-45,0.3658699382955094,level
30-45,0.4109203095669761,level
30-45,0.3653049986388346,level
30-45,0.4165344617141117,level
30-45,0.5317127966051094,level
30-45,0.4628607634027417,level
30-45,0.4016649952560733,level
30-45,0.4041304143613821,level
30-45,0.376184385698308,level
30-45,0.366386071502162,level
30-45,0.4032965533557009,level
30-45,0.3862937359377839,level
30-45,0.4087537944931376,level
30-45,0.4190873096689231,level
30-45,0.4034126865690423,level
30-45,0.380410194006812,level
30-45,0.3281299448954957,level
30-45,0.3329986579146715,level
30-45,0.3128434626704076,level
30-45,0.3217024807795935,level
30-45,0.3125761788384301,level
30-45,0.3249840339037035,level
30-45,0.3060792154827279,level
30-45,0.3509398438675933,level
30-45,0.3407858585925226,level
30-45,0.3370302995634932,level
30-45,0.3035665402714086,level
30-45,0.3843709717754904,level
30-45,0.3153173983924808,level
30-45,0.3912831260891974,level
30-45,0.3111908889862322,level
30-45,0.3119275663149644,level
30-45,0.3201413494369919,level
30-45,0.3238466215890108,level
30-45,0.4009392585692932,level
30-45,0.3867167238717467,level
30-45,0.4024810426796832,level
30-45,0.4345253830605302,level
30-45,0.4269760457104452,level
30-45,0.3707562351977855,level
30-45,0.3907078702347846,level
30-45,0.4351750396842301,level
30-45,0.3894254120383564,level
30-45,0.333875820281211,level
30-45,0.6253410453694409,level
30-45,0.4085039252404487,level
30-45,0.5310203713872206,level
30-45,0.5645771486910723,level
30-45,0.3742003946174986,level
30-45,0.4250659331980251,level
30-45,0.4523297624705205,level
30-45,0.4078129866602974,level
30-45,0.428797850538808,level
30-45,0.2432707363531191,level
30-45,0.2537256776216027,level
30-45,0.2579685301805212,level
30-45,0.4661307075819889,level
30-45,0.4575621619328015,level
30-45,0.4530290646093735,level
30-45,0.4263702413010274,level
30-45,0.4288290547373606,level
30-45,0.4516057518173753,level
30-45,0.4263195527759936,level
30-45,0.4410657419532794,level
30-45,0.4879304654617443,level
30-45,0.4923430752322362,level
30-45,0.4343607050290654,level
30-45,0.4038927494578922,level
30-45,0.4733914098414579,level
30-45,0.4527168656314195,level
30-45,0.4884441526658118,level
30-45,0.4827098883581963,level
30-45,0.4688485119650682,level
30-45,0.4004470001127858,level
30-45,0.4052791819480962,level
30-45,0.3132491032360048,level
30-45,0.3389803807511847,level
30-45,0.3706943132881221,level
30-45,0.4501591400360534,level
30-45,0.3853279638949188,level
30-45,0.4878246657242751,level
30-45,0.4755394536853908,level
30-45,0.4703310399075655,level
30-45,0.4023233762069452,level
30-45,0.4670093672330689,level
30-45,0.4543535089859551,level
30-45,0.4369873306244355,level
30-45,0.4083074659587256,level
30-45,0.4850579438869915,level
30-45,0.4170806852389189,level
30-45,0.4951737414387391,level
30-45,0.372382739967379,level
30-45,0.3656347512215123,level
30-45,0.3358322500711166,level
30-45,0.3353226372268872,level
30-45,0.4444280572648089,level
30-45,0.4627385674975302,level
30-45,0.4390412855254224,level
30-45,0.3968021620518871,level
30-45,0.4462425884571459,level
30-45,0.3866968363862492,level
30-45,0.4483075198341009,level
30-45,0.4552866877732393,level
30-45,0.3911030457129499,level
30-45,0.627151426364641,level
30-45,0.7337733779261237,level
30-45,0.6342748300900716,level
30-45,0.3332459390408309,level
30-45,0.2875543403931396,level
30-45,0.4412344573060335,level
30-45,0.2920785091659489,level
30-45,0.307298875576818,level
30-45,0.2883675504497528,level
30-45,0.3702016923301087,level
30-45,0.6117436964652057,level
30-45,0.2022552904310364,level
30-45,0.5359831961101337,level
30-45,0.5746931537211002,level
30-45,0.5938458148020826,level
30-45,0.4779463698206714,level
30-45,0.4676400375738823,level
30-45,0.2460648852130634,level
30-45,0.215566492214287,level
30-45,0.2161356917686712,level
30-45,0.2719029414147647,level
30-45,0.250219794554549,level
30-45,0.3768160723033648,level
30-45,0.4282323829616366,level
30-45,0.54939924052959,level
30-45,0.3520168507606899,level
30-45,0.3767763377592008,level
30-45,0.4366285240609137,level
30-45,0.5394754647272834,level
30-45,0.6486301070225794,level
30-45,0.6614003968955664,level
30-45,0.5538369845605999,level
30-45,0.3728301389870744,level
30-45,0.409004106961882,level
30-45,0.3224891962026119,level
30-45,0.3191321086860944,level
30-45,0.331498170515219,level
30-45,0.3054547926333913,level
30-45,0.2829825583631452,level
30-45,0.3374792511944469,level
30-45,0.3042494751639774,level
30-45,0.2534978758783757,level
30-45,0.2501773151606785,level
30-45,0.3064325606659142,level
30-45,0.5247183993981349,level
30-45,0.2890215996664325,level
30-45,0.3264979591074207,level
30-45,0.3523800955874304,level
30-45,0.359705032835752,level
30-45,0.4725024100708974,level
30-45,0.4712145172004838,level
30-45,0.434938301315424,level
30-45,0.4326166699328137,level
30-45,0.4829302922099951,level
30-45,0.5266846302859546,level
30-45,0.3203909545496349,level
30-45,0.275225823300085,level
30-45,0.293095379828545,level
30-45,0.2732830031235825,level
30-45,0.3091223664540267,level
30-45,0.3396799938037741,level
30-45,0.5122514229296052,level
30-45,0.4303244941897326,level
30-45,0.4333064382673589,level
30-45,0.4368495819359903,level
30-45,0.3883203303052669,level
30-45,0.3704903711688415,level
30-45,0.3980782193399486,level
30-45,0.5311332769885192,level
30-45,0.6169962077489829,level
30-45,0.4261120458217287,level
30-45,0.3377528987542124,level
30-45,0.372388001708869,level
30-45,0.3111375020142246,level
30-45,0.4053388719007268,level
30-45,0.3096752789375837,level
30-45,0.612703465320279,level
30-45,0.2357899939128137,level
30-45,0.2417874225044648,level
30-45,0.2429946450138425,level
30-45,0.2739182429252601,level
30-45,0.2511457791841257,level
30-45,0.2385443079134627,level
30-45,0.3381388827072816,level
30-45,0.36794391314589,level
30-45,0.4819459089479294,level
30-45,0.5593952727860301,level
30-45,0.651521777664312,level
30-45,0.4714998974357933,level
30-45,0.4718382387205684,level
30-45,0.5121254939886805,level
30-45,0.545196257482069,level
30-45,0.5399952271892258,level
30-45,0.4380342010444227,level
30-45,0.792535171685579,level
30-45,0.7465867691164907,level
30-45,0.4845933422142623,level
30-45,0.4712053583131161,level
30-45,0.5192503629501295,level
30-45,0.7027821737017574,level
30-45,0.5113887435320792,level
30-45,0.5560021908765636,level
30-45,0.4827657623299297,level
30-45,0.5255345133501224,level
30-45,0.471051744537341,level
30-45,0.4247147258326073,level
30-45,0.3638164718142199,level
30-45,0.3570903579886081,level
30-45,0.2027155298337205,level
30-45,0.209734508796274,level
30-45,0.2237676453557299,level
30-45,0.2013585180413816,level
30-45,0.228288472101555,level
30-45,0.2242364929925818,level
30-45,0.2403184545416206,level
30-45,0.278128643836406,level
30-45,0.2369771514214377,level
30-45,0.2428223405960712,level
30-45,0.2806864467935703,level
30-45,0.2591599141486844,level
30-45,0.2690263802551983,level
30-45,0.2263815015899875,level
30-45,0.2058873004518013,level
30-45,0.2511981169166651,level
30-45,0.2369960927256506,level
30-45,0.2271800975177508,level
30-45,0.2393382027264921,level
30-45,0.2311102708115154,level
30-45,0.250985940420524,level
30-45,0.2433876382772213,level
30-45,0.2348491142823242,level
30-45,0.2423390851286032,level
30-45,0.279003194952116,level
30-45,0.3398075715607236,level
30-45,0.3126436700035074,level
30-45,0.2803135555657658,level
30-45,0.3724557960403457,level
30-45,0.4044966235997245,level
30-45,0.4133868202919136,level
30-45,0.2937638896805571,level
30-45,0.2888995114925757,level
30-45,0.3324724010892975,level
30-45,0.2637499633251907,level
30-45,0.2619189812379709,level
30-45,0.4040528259307761,level
30-45,0.4327498738504984,level
30-45,0.3123271056433754,level
30-45,0.2989548111012957,level
30-45,0.4508106581830367,level
30-45,0.300653358585615,level
30-45,0.3608666125860282,level
30-45,0.44829112499216,level
30-45,0.4440694779269099,level
30-45,0.5554629684991748,level
30-45,0.6077021855182945,level
30-45,0.355223994617967,level
30-45,0.508296726331853,level
30-45,0.5161131237005936,level
30-45,0.4476212136969242,level
30-45,0.4290494451419432,level
30-45,0.3668456967597515,level
30-45,0.3695597540602672,level
30-45,0.3586685492920317,level
30-45,0.4008807327731838,level
30-45,0.3899165516309151,level
30-45,0.3248294608407749,level
30-45,0.3620399744904684,level
30-45,0.3383755954604585,level
30-45,0.3499378131679413,level
30-45,0.3392587890211854,level
30-45,0.3294249149214568,level
30-45,0.3730915450424372,level
30-45,0.3081691783757623,level
30-45,0.2356859386932334,level
30-45,0.3130975215444733,level
30-45,0.2965561065462485,level
30-45,0.3738054478066857,level
30-45,0.3554886500604401,level
30-45,0.3244937344692711,level
30-45,0.3072668524034438,level
30-45,0.3588488000147526,level
30-45,0.3561858286307644,level
30-45,0.258392828498019,level
30-45,0.3017343277539296,level
30-45,0.2300317603964286,level
30-45,0.3334558229001393,level
30-45,0.2832177131411731,level
30-45,0.260897546887635,level
30-45,0.3718236095780932,level
30-45,0.4375249566566186,level
30-45,0.3846147086436331,level
30-45,0.4268056993561754,level
30-45,0.3864174494033867,level
30-45,0.4135185731172065,level
30-45,0.4788718662262038,level
30-45,0.3674192812279999,level
30-45,0.4457007928992883,level
30-45,0.4410778461675555,level
30-45,0.4721735155127197,level
30-45,0.4258717369266653,level
30-45,0.3582799155915546,level
30-45,0.4098615982467933,level
30-45,0.3694407348379383,level
30-45,0.5305713395196101,level
30-45,0.3375300356005049,level
30-45,0.5754143544266235,level
30-45,0.6319443753220747,level
30-45,0.4575153444861192,level
30-45,0.3972886151369963,level
30-45,0.6006165593179277,level
30-45,0.5428213052336293,level
30-45,0.3435452100150672,level
30-45,0.3510903472845202,level
30-45,0.3869799311631139,level
30-45,0.4850856041898641,level
30-45,0.5074224988713378,level
30-45,0.2974534226690051,level
30-45,0.3519861597021475,level
30-45,0.3720187079008634,level
30-45,0.287947100792494,level
30-45,0.3088448851031626,level
30-45,0.26365041609051,level
30-45,0.2991761275757508,level
30-45,0.3400269727961297,level
30-45,0.3908083289711971,level
30-45,0.3652804690013331,level
30-45,0.3374418371702863,level
30-45,0.3310865368730568,level
30-45,0.2925452385660989,level
30-45,0.297120865223931,level
30-45,0.3098577710642933,level
30-45,0.2945489113735703,level
30-45,0.3767465685400943,level
30-45,0.4592748286673294,level
45-60,0.4989890837208604,level
45-60,0.5309539294734438,level
45-60,0.4487783816312141,level
45-60,0.2800107397671826,level
45-60,0.2857467607197941,level
45-60,0.2992526396742616,level
45-60,0.325379592871999,level
45-60,0.4437857353935058,level
45-60,0.3377366371380353,level
45-60,0.2397593107205482,level
45-60,0.3709943318074943,level
45-60,0.4871628780236407,level
45-60,0.4540897785757305,level
45-60,0.4836279621092431,level
45-60,0.283539273522515,level
45-60,0.300054143516397,level
45-60,0.2977162330034575,level
45-60,0.2943484242366251,level
45-60,0.2453128107961965,level
45-60,0.3379657759707867,level
45-60,0.323921500988518,level
45-60,0.3559516430143067,level
45-60,0.2701719307611291,level
45-60,0.2759817842733985,level
45-60,0.3782258133901628,level
45-60,0.3652767562374596,level
45-60,0.42422710997485,level
45-60,0.3501092027714658,level
45-60,0.317337037619873,level
45-60,0.292172472538199,level
45-60,0.3106428039112885,level
45-60,0.3116884757929713,level
45-60,0.3832960327937586,level
45-60,0.3553938175159873,level
45-60,0.4937073883900635,level
45-60,0.3424765940820957,level
45-60,0.5849904229155499,level
45-60,0.4511811886773676,level
45-60,0.3538117391415064,level
45-60,0.3829457161373721,level
45-60,0.3118186656151446,level
45-60,0.2842813962545302,level
45-60,0.2631300394468031,level
45-60,0.3639039475403419,level
45-60,0.2893683874704124,level
45-60,0.3430773589873329,level
45-60,0.3942069556552529,level
45-60,0.4860272339043049,level
45-60,0.3757338150329419,level
45-60,0.4702550516453325,level
45-60,0.3742592351903077,level
45-60,0.4086745528262564,level
45-60,0.4409901295699397,level
45-60,0.3483680558905964,level
45-60,0.4525600375960875,level
45-60,0.3753803401713225,level
45-60,0.3762260034280331,level
45-60,0.2755478052877237,level
45-60,0.223640374767769,level
45-60,0.2418838409610813,level
45-60,0.2573828626640008,level
45-60,0.353557886381607,level
45-60,0.3881462042594897,level
45-60,0.3423414072191716,level
45-60,0.3821702482700458,level
45-60,0.3066314835488669,level
45-60,0.3989134478615585,level
45-60,0.357922959328482,level
45-60,0.4239580311306831,level
45-60,0.4479958913169919,level
45-60,0.5537563645725683,level
45-60,0.3150488191553932,level
45-60,0.3280835287969205,level
45-60,0.3303515322249004,level
