object_id,player_name,dimension,times_flagged,matches,side,confident,frames_present_total,mistakes_per_1000_frames
DFL-OBJ-0001QT,Jonas Meffert,anticipation,451,4,hsv,True,5246,85.97
DFL-OBJ-0001QT,Jonas Meffert,compactness,22,3,hsv,True,5246,4.19
DFL-OBJ-0001QT,Jonas Meffert,lpc,515,4,hsv,True,5246,98.17
DFL-OBJ-0001QT,Jonas Meffert,pos,150,4,hsv,True,5246,28.59
DFL-OBJ-0001QT,Jonas Meffert,pressure,299,4,hsv,True,5246,57.0
DFL-OBJ-0001QT,Jonas Meffert,synchronization,513,4,hsv,True,5246,97.79
DFL-OBJ-0002F6,Yussuf Yurary Poulsen,anticipation,2943,15,hsv,True,13428,219.17
DFL-OBJ-0002F6,Yussuf Yurary Poulsen,compactness,1686,15,hsv,True,13428,125.56
DFL-OBJ-0002F6,Yussuf Yurary Poulsen,lpc,2387,15,hsv,True,13428,177.76
DFL-OBJ-0002F6,Yussuf Yurary Poulsen,pos,935,15,hsv,True,13428,69.63
DFL-OBJ-0002F6,Yussuf Yurary Poulsen,pressure,685,15,hsv,True,13428,51.01
DFL-OBJ-0002F6,Yussuf Yurary Poulsen,synchronization,1773,15,hsv,True,13428,132.04
DFL-OBJ-0027AT,Bakery Jatta,anticipation,2302,15,hsv,True,28330,81.26
DFL-OBJ-0027AT,Bakery Jatta,compactness,6275,15,hsv,True,28330,221.5
DFL-OBJ-0027AT,Bakery Jatta,lpc,2183,15,hsv,True,28330,77.06
DFL-OBJ-0027AT,Bakery Jatta,pos,454,15,hsv,True,28330,16.03
DFL-OBJ-0027AT,Bakery Jatta,pressure,755,15,hsv,True,28330,26.65
DFL-OBJ-0027AT,Bakery Jatta,synchronization,3300,15,hsv,True,28330,116.48
DFL-OBJ-0027HO,Robert-Nesta Glatzel,anticipation,4076,19,hsv,True,21029,193.83
DFL-OBJ-0027HO,Robert-Nesta Glatzel,compactness,2865,19,hsv,True,21029,136.24
DFL-OBJ-0027HO,Robert-Nesta Glatzel,lpc,3394,19,hsv,True,21029,161.4
DFL-OBJ-0027HO,Robert-Nesta Glatzel,pos,1471,18,hsv,True,21029,69.95
DFL-OBJ-0027HO,Robert-Nesta Glatzel,pressure,995,19,hsv,True,21029,47.32
DFL-OBJ-0027HO,Robert-Nesta Glatzel,synchronization,2601,19,hsv,True,21029,123.69
DFL-OBJ-0027JU,Jordan Torunarigha,anticipation,3824,24,hsv,True,64903,58.92
DFL-OBJ-0027JU,Jordan Torunarigha,compactness,1785,24,hsv,True,64903,27.5
DFL-OBJ-0027JU,Jordan Torunarigha,lpc,2991,24,hsv,True,64903,46.08
DFL-OBJ-0027JU,Jordan Torunarigha,pos,233,24,hsv,True,64903,3.59
DFL-OBJ-0027JU,Jordan Torunarigha,pressure,904,24,hsv,True,64903,13.93
DFL-OBJ-0027JU,Jordan Torunarigha,synchronization,4139,24,hsv,True,64903,63.77
DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,anticipation,287,6,hsv,True,1928,148.86
DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,compactness,77,5,hsv,True,1928,39.94
DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,lpc,313,6,hsv,True,1928,162.34
DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,pos,114,6,hsv,True,1928,59.13
DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,pressure,133,6,hsv,True,1928,68.98
DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,synchronization,311,6,hsv,True,1928,161.31
DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,anticipation,14864,33,hsv,True,75265,197.49
DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,compactness,12473,33,hsv,True,75265,165.72
DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,lpc,10902,33,hsv,True,75265,144.85
DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,pos,5365,33,hsv,True,75265,71.28
DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,pressure,3499,33,hsv,True,75265,46.49
DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,synchronization,8667,33,hsv,True,75265,115.15
DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,anticipation,5319,20,hsv,True,36714,144.88
DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,compactness,13124,20,hsv,True,36714,357.47
DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,lpc,3980,20,hsv,True,36714,108.41
DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,pos,1825,20,hsv,True,36714,49.71
DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,pressure,1271,20,hsv,True,36714,34.62
DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,synchronization,4221,20,hsv,True,36714,114.97
DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,anticipation,175,8,hsv,True,3020,57.95
DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,compactness,73,6,hsv,True,3020,24.17
DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,lpc,224,8,hsv,True,3020,74.17
DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,pos,16,4,hsv,True,3020,5.3
DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,pressure,38,7,hsv,True,3020,12.58
DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,synchronization,347,8,hsv,True,3020,114.9
DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,anticipation,5501,26,hsv,True,57644,95.43
DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,compactness,693,24,hsv,True,57644,12.02
DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,lpc,6247,26,hsv,True,57644,108.37
DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,pos,1427,26,hsv,True,57644,24.76
DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,pressure,2793,26,hsv,True,57644,48.45
DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,synchronization,5120,26,hsv,True,57644,88.82
DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,anticipation,9484,29,hsv,True,72307,131.16
DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,compactness,7950,29,hsv,True,72307,109.95
DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,lpc,8169,29,hsv,True,72307,112.98
DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,pos,3527,29,hsv,True,72307,48.78
DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,pressure,3223,29,hsv,True,72307,44.57
DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,synchronization,7325,29,hsv,True,72307,101.3
DFL-OBJ-J01G5F,Warmed Omari,anticipation,2926,20,hsv,True,54570,53.62
DFL-OBJ-J01G5F,Warmed Omari,compactness,1965,20,hsv,True,54570,36.01
DFL-OBJ-J01G5F,Warmed Omari,lpc,3030,20,hsv,True,54570,55.53
DFL-OBJ-J01G5F,Warmed Omari,pos,281,20,hsv,True,54570,5.15
DFL-OBJ-J01G5F,Warmed Omari,pressure,851,20,hsv,True,54570,15.59
DFL-OBJ-J01G5F,Warmed Omari,synchronization,3940,20,hsv,True,54570,72.2
DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,anticipation,4385,26,hsv,True,65817,66.62
DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,compactness,2454,26,hsv,True,65817,37.29
DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,lpc,4555,26,hsv,True,65817,69.21
DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,pos,764,26,hsv,True,65817,11.61
DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,pressure,1651,26,hsv,True,65817,25.08
DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,synchronization,5948,26,hsv,True,65817,90.37
DFL-OBJ-J01HP7,Miro Max Maria Muheim,anticipation,6423,29,hsv,True,81957,78.37
DFL-OBJ-J01HP7,Miro Max Maria Muheim,compactness,7825,29,hsv,True,81957,95.48
DFL-OBJ-J01HP7,Miro Max Maria Muheim,lpc,5775,29,hsv,True,81957,70.46
DFL-OBJ-J01HP7,Miro Max Maria Muheim,pos,1125,29,hsv,True,81957,13.73
DFL-OBJ-J01HP7,Miro Max Maria Muheim,pressure,2121,29,hsv,True,81957,25.88
DFL-OBJ-J01HP7,Miro Max Maria Muheim,synchronization,9164,29,hsv,True,81957,111.81
DFL-OBJ-J01IZ9,Nicolai Remberg,anticipation,6657,32,hsv,True,97991,67.93
DFL-OBJ-J01IZ9,Nicolai Remberg,compactness,686,30,hsv,True,97991,7.0
DFL-OBJ-J01IZ9,Nicolai Remberg,lpc,8201,32,hsv,True,97991,83.69
DFL-OBJ-J01IZ9,Nicolai Remberg,pos,1466,32,hsv,True,97991,14.96
DFL-OBJ-J01IZ9,Nicolai Remberg,pressure,3646,32,hsv,True,97991,37.21
DFL-OBJ-J01IZ9,Nicolai Remberg,synchronization,8930,32,hsv,True,97991,91.13
DFL-OBJ-J01N5U,William Mikelbrencis,anticipation,3902,26,hsv,True,47485,82.17
DFL-OBJ-J01N5U,William Mikelbrencis,compactness,10138,26,hsv,True,47485,213.5
DFL-OBJ-J01N5U,William Mikelbrencis,lpc,3684,26,hsv,True,47485,77.58
DFL-OBJ-J01N5U,William Mikelbrencis,pos,772,26,hsv,True,47485,16.26
DFL-OBJ-J01N5U,William Mikelbrencis,pressure,1245,26,hsv,True,47485,26.22
DFL-OBJ-J01N5U,William Mikelbrencis,synchronization,5112,26,hsv,True,47485,107.66
DFL-OBJ-J01OYX,Daniel Elfadli,anticipation,2104,21,hsv,True,43136,48.78
DFL-OBJ-J01OYX,Daniel Elfadli,compactness,502,19,hsv,True,43136,11.64
DFL-OBJ-J01OYX,Daniel Elfadli,lpc,2213,21,hsv,True,43136,51.3
DFL-OBJ-J01OYX,Daniel Elfadli,pos,213,21,hsv,True,43136,4.94
DFL-OBJ-J01OYX,Daniel Elfadli,pressure,730,21,hsv,True,43136,16.92
DFL-OBJ-J01OYX,Daniel Elfadli,synchronization,3876,21,hsv,True,43136,89.86
DFL-OBJ-J01QPG,Damion Lamar Downs,anticipation,3625,12,hsv,True,19063,190.16
DFL-OBJ-J01QPG,Damion Lamar Downs,compactness,3097,11,hsv,True,19063,162.46
DFL-OBJ-J01QPG,Damion Lamar Downs,lpc,3007,12,hsv,True,19063,157.74
DFL-OBJ-J01QPG,Damion Lamar Downs,pos,1633,12,hsv,True,19063,85.66
DFL-OBJ-J01QPG,Damion Lamar Downs,pressure,798,12,hsv,True,19063,41.86
DFL-OBJ-J01QPG,Damion Lamar Downs,synchronization,2101,12,hsv,True,19063,110.21
DFL-OBJ-J01QSK,Otto Emerson Stange,anticipation,1933,9,hsv,True,11153,173.32
DFL-OBJ-J01QSK,Otto Emerson Stange,compactness,1755,9,hsv,True,11153,157.36
DFL-OBJ-J01QSK,Otto Emerson Stange,lpc,1797,10,hsv,True,11153,161.12
DFL-OBJ-J01QSK,Otto Emerson Stange,pos,933,9,hsv,True,11153,83.65
DFL-OBJ-J01QSK,Otto Emerson Stange,pressure,632,9,hsv,True,11153,56.67
DFL-OBJ-J01QSK,Otto Emerson Stange,synchronization,1636,10,hsv,True,11153,146.69
DFL-OBJ-J01VXC,Giorgi Gocholeishvili,anticipation,2180,24,hsv,True,34472,63.24
DFL-OBJ-J01VXC,Giorgi Gocholeishvili,compactness,6158,24,hsv,True,34472,178.64
DFL-OBJ-J01VXC,Giorgi Gocholeishvili,lpc,2393,24,hsv,True,34472,69.42
DFL-OBJ-J01VXC,Giorgi Gocholeishvili,pos,433,23,hsv,True,34472,12.56
DFL-OBJ-J01VXC,Giorgi Gocholeishvili,pressure,755,24,hsv,True,34472,21.9
DFL-OBJ-J01VXC,Giorgi Gocholeishvili,synchronization,3697,24,hsv,True,34472,107.25
DFL-OBJ-J01W6J,Rayan Philippe,anticipation,6389,28,hsv,True,43026,148.49
DFL-OBJ-J01W6J,Rayan Philippe,compactness,7676,28,hsv,True,43026,178.4
DFL-OBJ-J01W6J,Rayan Philippe,lpc,5808,28,hsv,True,43026,134.99
DFL-OBJ-J01W6J,Rayan Philippe,pos,2640,28,hsv,True,43026,61.36
DFL-OBJ-J01W6J,Rayan Philippe,pressure,2005,28,hsv,True,43026,46.6
DFL-OBJ-J01W6J,Rayan Philippe,synchronization,5402,28,hsv,True,43026,125.55
DFL-OBJ-J020IH,Luka Vušković,anticipation,4183,28,hsv,True,83587,50.04
DFL-OBJ-J020IH,Luka Vušković,compactness,1785,28,hsv,True,83587,21.35
DFL-OBJ-J020IH,Luka Vušković,lpc,3334,28,hsv,True,83587,39.89
DFL-OBJ-J020IH,Luka Vušković,pos,236,28,hsv,True,83587,2.82
DFL-OBJ-J020IH,Luka Vušković,pressure,951,28,hsv,True,83587,11.38
DFL-OBJ-J020IH,Luka Vušković,synchronization,7098,28,hsv,True,83587,84.92
DFL-OBJ-J020S3,Louis Pepe Lemke,anticipation,4,1,hsv,False,50,80.0
DFL-OBJ-J020S3,Louis Pepe Lemke,lpc,6,1,hsv,False,50,120.0
DFL-OBJ-J020S3,Louis Pepe Lemke,synchronization,12,1,hsv,False,50,240.0
DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,anticipation,2193,16,hsv,True,16596,132.14
DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,compactness,3273,16,hsv,True,16596,197.22
DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,lpc,1768,16,hsv,True,16596,106.53
DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,pos,649,15,hsv,True,16596,39.11
DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,pressure,530,16,hsv,True,16596,31.94
DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,synchronization,2083,16,hsv,True,16596,125.51
DFL-OBJ-J02270,Emir Sahiti,anticipation,504,2,hsv,False,3839,131.28
DFL-OBJ-J02270,Emir Sahiti,compactness,722,2,hsv,False,3839,188.07
DFL-OBJ-J02270,Emir Sahiti,lpc,574,2,hsv,False,3839,149.52
DFL-OBJ-J02270,Emir Sahiti,pos,207,2,hsv,False,3839,53.92
DFL-OBJ-J02270,Emir Sahiti,pressure,174,2,hsv,False,3839,45.32
DFL-OBJ-J02270,Emir Sahiti,synchronization,511,2,hsv,False,3839,133.11
DFL-OBJ-J02321,Aboubaka Soumahoro,anticipation,341,4,hsv,True,4696,72.61
DFL-OBJ-J02321,Aboubaka Soumahoro,compactness,196,4,hsv,True,4696,41.74
DFL-OBJ-J02321,Aboubaka Soumahoro,lpc,285,4,hsv,True,4696,60.69
DFL-OBJ-J02321,Aboubaka Soumahoro,pos,33,4,hsv,True,4696,7.03
DFL-OBJ-J02321,Aboubaka Soumahoro,pressure,131,4,hsv,True,4696,27.9
DFL-OBJ-J02321,Aboubaka Soumahoro,synchronization,480,4,hsv,True,4696,102.21
DFL-OBJ-J02322,Alexander Rössing-Lelesiit,anticipation,2411,11,hsv,True,12417,194.17
DFL-OBJ-J02322,Alexander Rössing-Lelesiit,compactness,2831,11,hsv,True,12417,227.99
DFL-OBJ-J02322,Alexander Rössing-Lelesiit,lpc,2007,11,hsv,True,12417,161.63
DFL-OBJ-J02322,Alexander Rössing-Lelesiit,pos,784,11,hsv,True,12417,63.14
DFL-OBJ-J02322,Alexander Rössing-Lelesiit,pressure,491,11,hsv,True,12417,39.54
DFL-OBJ-J02322,Alexander Rössing-Lelesiit,synchronization,1743,11,hsv,True,12417,140.37
DFL-OBJ-J024Z8,Philip Porwei Otele,anticipation,2606,9,hsv,True,14717,177.07
DFL-OBJ-J024Z8,Philip Porwei Otele,compactness,3350,9,hsv,True,14717,227.63
DFL-OBJ-J024Z8,Philip Porwei Otele,lpc,1897,9,hsv,True,14717,128.9
DFL-OBJ-J024Z8,Philip Porwei Otele,pos,721,9,hsv,True,14717,48.99
DFL-OBJ-J024Z8,Philip Porwei Otele,pressure,548,9,hsv,True,14717,37.24
DFL-OBJ-J024Z8,Philip Porwei Otele,synchronization,1664,9,hsv,True,14717,113.07
DFL-OBJ-J0255S,Shafiq Bello Nandja,anticipation,51,2,hsv,False,630,80.95
DFL-OBJ-J0255S,Shafiq Bello Nandja,compactness,34,2,hsv,False,630,53.97
DFL-OBJ-J0255S,Shafiq Bello Nandja,lpc,36,2,hsv,False,630,57.14
DFL-OBJ-J0255S,Shafiq Bello Nandja,pos,1,1,hsv,False,630,1.59
DFL-OBJ-J0255S,Shafiq Bello Nandja,pressure,5,1,hsv,False,630,7.94
DFL-OBJ-J0255S,Shafiq Bello Nandja,synchronization,81,2,hsv,False,630,128.57
DFL-OBJ-J02594,Albert Grønbæk Erlykke,anticipation,1693,7,hsv,True,16288,103.94
DFL-OBJ-J02594,Albert Grønbæk Erlykke,compactness,2266,7,hsv,True,16288,139.12
DFL-OBJ-J02594,Albert Grønbæk Erlykke,lpc,1586,7,hsv,True,16288,97.37
DFL-OBJ-J02594,Albert Grønbæk Erlykke,pos,483,7,hsv,True,16288,29.65
DFL-OBJ-J02594,Albert Grønbæk Erlykke,pressure,610,7,hsv,True,16288,37.45
DFL-OBJ-J02594,Albert Grønbæk Erlykke,synchronization,1941,7,hsv,True,16288,119.17
DFL-OBJ-00001R,Stefan Bell,anticipation,43,1,opponent,False,794,54.16
DFL-OBJ-00001R,Stefan Bell,compactness,3,1,opponent,False,794,3.78
DFL-OBJ-00001R,Stefan Bell,lpc,31,1,opponent,False,794,39.04
DFL-OBJ-00001R,Stefan Bell,pos,2,1,opponent,False,794,2.52
DFL-OBJ-00001R,Stefan Bell,pressure,11,1,opponent,False,794,13.85
DFL-OBJ-00001R,Stefan Bell,synchronization,80,1,opponent,False,794,100.76
DFL-OBJ-00002T,Pascal Groß,anticipation,281,1,opponent,False,2596,108.24
DFL-OBJ-00002T,Pascal Groß,compactness,72,1,opponent,False,2596,27.73
DFL-OBJ-00002T,Pascal Groß,lpc,307,1,opponent,False,2596,118.26
DFL-OBJ-00002T,Pascal Groß,pos,49,1,opponent,False,2596,18.88
DFL-OBJ-00002T,Pascal Groß,pressure,90,1,opponent,False,2596,34.67
DFL-OBJ-00002T,Pascal Groß,synchronization,320,1,opponent,False,2596,123.27
DFL-OBJ-0000D9,Nicolas Höfler,anticipation,151,2,opponent,True,1421,106.26
DFL-OBJ-0000D9,Nicolas Höfler,compactness,55,1,opponent,False,1421,38.71
DFL-OBJ-0000D9,Nicolas Höfler,lpc,108,2,opponent,True,1421,76.0
DFL-OBJ-0000D9,Nicolas Höfler,pos,22,2,opponent,True,1421,15.48
DFL-OBJ-0000D9,Nicolas Höfler,pressure,35,2,opponent,True,1421,24.63
DFL-OBJ-0000D9,Nicolas Höfler,synchronization,130,2,opponent,True,1421,91.48
DFL-OBJ-0000DT,Leonardo Jesus Loureiro Bittencourt,anticipation,201,1,opponent,False,1276,157.52
DFL-OBJ-0000DT,Leonardo Jesus Loureiro Bittencourt,compactness,171,1,opponent,False,1276,134.01
DFL-OBJ-0000DT,Leonardo Jesus Loureiro Bittencourt,lpc,119,1,opponent,False,1276,93.26
DFL-OBJ-0000DT,Leonardo Jesus Loureiro Bittencourt,pos,58,1,opponent,False,1276,45.45
DFL-OBJ-0000DT,Leonardo Jesus Loureiro Bittencourt,pressure,34,1,opponent,False,1276,26.65
DFL-OBJ-0000DT,Leonardo Jesus Loureiro Bittencourt,synchronization,166,1,opponent,False,1276,130.09
DFL-OBJ-0000HO,Willi Thomas Orbán,anticipation,164,2,opponent,True,5555,29.52
DFL-OBJ-0000HO,Willi Thomas Orbán,compactness,90,2,opponent,True,5555,16.2
DFL-OBJ-0000HO,Willi Thomas Orbán,lpc,210,2,opponent,True,5555,37.8
DFL-OBJ-0000HO,Willi Thomas Orbán,pos,11,2,opponent,True,5555,1.98
DFL-OBJ-0000HO,Willi Thomas Orbán,pressure,58,2,opponent,True,5555,10.44
DFL-OBJ-0000HO,Willi Thomas Orbán,synchronization,362,2,opponent,True,5555,65.17
DFL-OBJ-0000NB,Danny Vieira da Costa,anticipation,262,2,opponent,True,5730,45.72
DFL-OBJ-0000NB,Danny Vieira da Costa,compactness,415,2,opponent,True,5730,72.43
DFL-OBJ-0000NB,Danny Vieira da Costa,lpc,303,2,opponent,True,5730,52.88
DFL-OBJ-0000NB,Danny Vieira da Costa,pos,36,2,opponent,True,5730,6.28
DFL-OBJ-0000NB,Danny Vieira da Costa,pressure,111,2,opponent,True,5730,19.37
DFL-OBJ-0000NB,Danny Vieira da Costa,synchronization,493,2,opponent,True,5730,86.04
DFL-OBJ-0000XU,Dominique Heintz,anticipation,135,1,opponent,False,1054,128.08
DFL-OBJ-0000XU,Dominique Heintz,compactness,31,1,opponent,False,1054,29.41
DFL-OBJ-0000XU,Dominique Heintz,lpc,70,1,opponent,False,1054,66.41
DFL-OBJ-0000XU,Dominique Heintz,pos,1,1,opponent,False,1054,0.95
DFL-OBJ-0000XU,Dominique Heintz,pressure,7,1,opponent,False,1054,6.64
DFL-OBJ-0000XU,Dominique Heintz,synchronization,98,1,opponent,False,1054,92.98
DFL-OBJ-0000Y4,Maximilian Arnold,anticipation,290,2,opponent,True,3992,72.65
DFL-OBJ-0000Y4,Maximilian Arnold,compactness,28,2,opponent,True,3992,7.01
DFL-OBJ-0000Y4,Maximilian Arnold,lpc,281,2,opponent,True,3992,70.39
DFL-OBJ-0000Y4,Maximilian Arnold,pos,38,2,opponent,True,3992,9.52
DFL-OBJ-0000Y4,Maximilian Arnold,pressure,89,2,opponent,True,3992,22.29
DFL-OBJ-0000Y4,Maximilian Arnold,synchronization,391,2,opponent,True,3992,97.95
DFL-OBJ-0000ZS,Matthias Lukas Ginter,anticipation,294,2,opponent,True,5102,57.62
DFL-OBJ-0000ZS,Matthias Lukas Ginter,compactness,252,2,opponent,True,5102,49.39
DFL-OBJ-0000ZS,Matthias Lukas Ginter,lpc,233,2,opponent,True,5102,45.67
DFL-OBJ-0000ZS,Matthias Lukas Ginter,pos,27,2,opponent,True,5102,5.29
DFL-OBJ-0000ZS,Matthias Lukas Ginter,pressure,51,2,opponent,True,5102,10.0
DFL-OBJ-0000ZS,Matthias Lukas Ginter,synchronization,384,2,opponent,True,5102,75.26
DFL-OBJ-00012T,Emre Can,anticipation,199,1,opponent,False,2850,69.82
DFL-OBJ-00012T,Emre Can,compactness,159,1,opponent,False,2850,55.79
DFL-OBJ-00012T,Emre Can,lpc,70,1,opponent,False,2850,24.56
DFL-OBJ-00012T,Emre Can,pos,3,1,opponent,False,2850,1.05
DFL-OBJ-00012T,Emre Can,pressure,21,1,opponent,False,2850,7.37
DFL-OBJ-00012T,Emre Can,synchronization,203,1,opponent,False,2850,71.23
DFL-OBJ-00012Y,Lukas Kübler,anticipation,292,2,opponent,True,4949,59.0
DFL-OBJ-00012Y,Lukas Kübler,compactness,649,2,opponent,True,4949,131.14
DFL-OBJ-00012Y,Lukas Kübler,lpc,307,2,opponent,True,4949,62.03
DFL-OBJ-00012Y,Lukas Kübler,pos,25,2,opponent,True,4949,5.05
DFL-OBJ-00012Y,Lukas Kübler,pressure,125,2,opponent,True,4949,25.26
DFL-OBJ-00012Y,Lukas Kübler,synchronization,571,2,opponent,True,4949,115.38
DFL-OBJ-00015H,Dominik Kohr,anticipation,237,2,opponent,True,3750,63.2
DFL-OBJ-00015H,Dominik Kohr,compactness,131,2,opponent,True,3750,34.93
DFL-OBJ-00015H,Dominik Kohr,lpc,225,2,opponent,True,3750,60.0
DFL-OBJ-00015H,Dominik Kohr,pos,25,2,opponent,True,3750,6.67
DFL-OBJ-00015H,Dominik Kohr,pressure,69,2,opponent,True,3750,18.4
DFL-OBJ-00015H,Dominik Kohr,synchronization,352,2,opponent,True,3750,93.87
DFL-OBJ-000172,Kevin Stöger,anticipation,297,1,opponent,False,1873,158.57
DFL-OBJ-000172,Kevin Stöger,compactness,41,1,opponent,False,1873,21.89
DFL-OBJ-000172,Kevin Stöger,lpc,318,1,opponent,False,1873,169.78
DFL-OBJ-000172,Kevin Stöger,pos,108,1,opponent,False,1873,57.66
DFL-OBJ-000172,Kevin Stöger,pressure,96,1,opponent,False,1873,51.25
DFL-OBJ-000172,Kevin Stöger,synchronization,273,1,opponent,False,1873,145.76
DFL-OBJ-00017V,Christian Günter,anticipation,173,1,opponent,False,2829,61.15
DFL-OBJ-00017V,Christian Günter,compactness,813,1,opponent,False,2829,287.38
DFL-OBJ-00017V,Christian Günter,lpc,223,1,opponent,False,2829,78.83
DFL-OBJ-00017V,Christian Günter,pos,26,1,opponent,False,2829,9.19
DFL-OBJ-00017V,Christian Günter,pressure,48,1,opponent,False,2829,16.97
DFL-OBJ-00017V,Christian Günter,synchronization,290,1,opponent,False,2829,102.51
DFL-OBJ-00018O,Michael Gregoritsch,anticipation,656,1,opponent,False,3114,210.66
DFL-OBJ-00018O,Michael Gregoritsch,compactness,576,1,opponent,False,3114,184.97
DFL-OBJ-00018O,Michael Gregoritsch,lpc,606,1,opponent,False,3114,194.61
DFL-OBJ-00018O,Michael Gregoritsch,pos,239,1,opponent,False,3114,76.75
DFL-OBJ-00018O,Michael Gregoritsch,pressure,104,1,opponent,False,3114,33.4
DFL-OBJ-00018O,Michael Gregoritsch,synchronization,393,1,opponent,False,3114,126.2
DFL-OBJ-00019U,Anthony Jung,anticipation,114,2,opponent,True,2454,46.45
DFL-OBJ-00019U,Anthony Jung,compactness,178,2,opponent,True,2454,72.53
DFL-OBJ-00019U,Anthony Jung,lpc,129,2,opponent,True,2454,52.57
DFL-OBJ-00019U,Anthony Jung,pos,4,2,opponent,False,2454,1.63
DFL-OBJ-00019U,Anthony Jung,pressure,25,2,opponent,True,2454,10.19
DFL-OBJ-00019U,Anthony Jung,synchronization,246,2,opponent,True,2454,100.24
DFL-OBJ-0001E5,Jonas Hofmann,anticipation,195,1,opponent,False,1053,185.19
DFL-OBJ-0001E5,Jonas Hofmann,compactness,151,1,opponent,False,1053,143.4
DFL-OBJ-0001E5,Jonas Hofmann,lpc,140,1,opponent,False,1053,132.95
DFL-OBJ-0001E5,Jonas Hofmann,pos,37,1,opponent,False,1053,35.14
DFL-OBJ-0001E5,Jonas Hofmann,pressure,34,1,opponent,False,1053,32.29
DFL-OBJ-0001E5,Jonas Hofmann,synchronization,116,1,opponent,False,1053,110.16
DFL-OBJ-0001E6,Vincenzo Grifo,anticipation,502,2,opponent,True,4663,107.66
DFL-OBJ-0001E6,Vincenzo Grifo,compactness,398,2,opponent,True,4663,85.35
DFL-OBJ-0001E6,Vincenzo Grifo,lpc,422,2,opponent,True,4663,90.5
DFL-OBJ-0001E6,Vincenzo Grifo,pos,159,2,opponent,True,4663,34.1
DFL-OBJ-0001E6,Vincenzo Grifo,pressure,129,2,opponent,True,4663,27.66
DFL-OBJ-0001E6,Vincenzo Grifo,synchronization,377,2,opponent,True,4663,80.85
DFL-OBJ-0001EA,Rani Khedira,anticipation,732,2,opponent,True,6633,110.36
DFL-OBJ-0001EA,Rani Khedira,compactness,88,2,opponent,True,6633,13.27
DFL-OBJ-0001EA,Rani Khedira,lpc,686,2,opponent,True,6633,103.42
DFL-OBJ-0001EA,Rani Khedira,pos,160,2,opponent,True,6633,24.12
DFL-OBJ-0001EA,Rani Khedira,pressure,277,2,opponent,True,6633,41.76
DFL-OBJ-0001EA,Rani Khedira,synchronization,625,2,opponent,True,6633,94.23
DFL-OBJ-0001EW,Robert Andrich,anticipation,140,2,opponent,True,4539,30.84
DFL-OBJ-0001EW,Robert Andrich,compactness,56,2,opponent,True,4539,12.34
DFL-OBJ-0001EW,Robert Andrich,lpc,185,2,opponent,True,4539,40.76
